id-EP3303035B1    abstract-
id-KR20180059841A    abstract-본 발명은 전력 전자 공학 분야에 관한 것이며 차량용 발전 시스템과 방법을 제공한다. 본 발명은 차량을 운전하고 에너지 저장 장치에 대한 차량의 의존성을 감소하는데 이용되는 에너지 저장 장치를 충전하기 위한 대체 시스템을 제공한다.
id-US20170079088A1    abstract-An apparatus and a method for controlling a heating device in a motorized camera directing arrangement including a motor device is disclosed. The method comprising measuring a voltage over the motor device, measuring a current conducted at least to the motor device, measuring a temperature relating to the motorized camera directing arrangement, controlling power distributed to the heating device based on the measured temperature and on the measured current, and feeding power to the heating device independent of the measured temperature and the measured current in the event that the measuring of the voltage over the motor device indicates a voltage level higher than a predetermined threshold value.
id-DE102015216762A1    abstract-Die Erfindung betrifft ein Bremsenergierückführungssteuerungsverfahren und ein Bremsenergierückführungssteuerungssystem eines Hybridfahrzeugs mit Doppelmotor und Doppelkupplung. Das Steuerungssystem umfasst: das Bestimmen, ob eine aktuelle Geschwindigkeit des Fahrzeugs größer als eine erste vorbestimmte Geschwindigkeit ist; wenn die aktuelle Geschwindigkeit größer als die erste vorbestimmte Geschwindigkeit ist, das Bestimmen, ob ein Bremspedal gedrückt wird; wenn das Bremspedal gedrückt wird, das Bestimmen, ob die Beschleunigung des Bremspedals größer als ein vorbestimmter Wert ist; wenn die Beschleunigung des Bremspedals größer als der vorbestimmte Wert ist, das Ausführen der Bremsenergierückführung sowohl mit einem Antriebselektromotor als auch mit einem Generator.
id-US10688871B2    abstract-A regenerative braking control apparatus equipped on an electrically driven vehicle having road wheels and an electric motor for driving the road wheels for running. An operation unit is provided for the driver of the vehicle to select a magnitude of the braking force to be generated by the electric motor during regenerative braking. A determination unit determines, on the basis of conditions of the electrically driven vehicle, whether or not a selected braking force selected through the operation unit is acceptable. A notifier unit is constructed such that, in a case where the selected braking force is determined to be unacceptable by the determination unit, the notifier unit provides a corresponding notification to the driver.
id-CN106627566B    abstract-一种用于控制动力系的方法包括，响应于包括减速的输出扭矩请求，在燃料切断状态和停缸状态下运行内燃机，在启动状态下控制变矩器的离合器，以及在再生制动状态下运行电机。监测与发动机速度相关的动力系的状态。当发动机速度小于第一阈值速度时，命令内燃机从停缸状态过渡到全缸状态，并且电机在再生制动状态下运行，包括缓降再生制动扭矩的大小；当发动机速度小于第二阈值速度时，命令变矩器离合器进入释放状态，此时第一阈值速度大于第二阈值速度。
id-CN106965787A    abstract-本发明涉及车辆控制装置。车辆控制装置包括控制器，该控制器被构造成当发出产生要求制动力的指令并且执行车辆运动控制时，在车轮之中的特定车轮中改变再生制动力与摩擦制动力之间的比，使得该特定车轮中的所述比与每个其它车轮中的再生制动力与摩擦制动力之间的比不同。
id-DE102015220567A1    abstract-Die Erfindung betrifft ein Verfahren zum Reinigen der Bremsscheiben eines auch rekuperativ abbremsbaren Kraftfahrzeugs im Fahrbetrieb, wobei in Abhängigkeit von zumindest einer Randbedingung die Bremsbeläge der Fahrzeug-Betriebsbremse zumindest geringfügig an die Bremsscheiben angelegt werden, obwohl dies im Hinblick auf eine Verzögerung des Fahrzeugs nicht erforderlich ist, wobei dieses Anlegen der Bremsbeläge an die Bremsscheiben nur bei Vorliegen einer weiteren Randbedingung neben der besagten zumindest einen Randbedingung durchgeführt wird, nämlich dass eine Verzögerung des Fahrzeugs gewünscht ist, wobei der rekuperative Anteil des Abbremsens oder Verzögerns soweit verringert wird, dass sich die gewünschte Verzögerung als Summe des aus dem Anliegen der Bremsbeläge an den Bremsscheiben ergebenden Verzögerungs-Anteil und einem geeignet eingestellten rekuperativen Verzögerungs-Anteil ergibt
id-US20170096153A1    abstract-A regenerative power-amount estimation device according to an embodiment includes a regenerative power-amount estimation model for each brake notch switching configured to include a transient response of an electric brake corresponding to a switching operation of a brake notch for each switching operation of the brake notch in an operation of railway vehicles. A regenerative power-amount estimation part is configured to estimate an expected amount of regenerative power acquired for a brake plan being temporal transition data of the brake notch, based on the regenerative power-amount estimation model for each brake notch switching.
id-DE102015219626A1    abstract-Die Erfindung betrifft eine Kraftübertragungsvorrichtung (100), mit einem ersten und einem zweiten Federenergiespeicher (10, 20) und mit einer mechanischen Kopplung (30) der ersten und zweiten Federenergiespeicher (10, 20) miteinander, wobei die mechanische Kopplung (30) ein Hebelelement (33) aufweist mit einem ersten Ende (31) in Verbindung mit dem ersten Federenergiespeicher (10) und einem zweiten Ende (32) in Verbindung mit dem zweiten Federenergiespeicher (20) derart, dass bei gekoppelter Bewegung der ersten und zweiten Enden (31, 32) des Hebelelementes (30) über Kraftkopplung zwischen den ersten und zweiten Federenergiespeichern (10, 20) Energie übertragbar ist. Zur Bewegung sind das erste Ende (31) des Stabelementes (31) an eine erste Führung (41) und das zweite Ende (32) des Stabelementes (31) an eine zweite Führung (42) gekoppelt. Die ersten und zweiten Linearführungen (41, 42) liegen in einer Ebene und weisen nicht-parallele Erstreckungsrichtungen auf.
id-DE102015221552A1    abstract-Die Erfindung betrifft ein System (1) zur Wiedergewinnung von Energie durch das Bremsen in einem Fahrzeug. Das System (1) weist eine Federeinheit mit einer Federbatterie, einem Federschieber und einem Federgehäuse auf. Ferner weist das System (1) eine Zahnradkupplung (6) auf mit – einem Achsrad (7), das starr an einer Fahrzeugachse anbringbar ist, so dass das Achsrad (7) von der Fahrzeugachse angetrieben werden kann, – einem Schwungrad (8), koaxial mit dem Achsrad (7), – einem Schaltrad (9), das das Achsrad (7) und das Schwungrad (8) derart verbindet, dass sich das Schwungrad (8) in eine Richtung entgegengesetzt zum Achsrad (7) dreht, – einem Antriebsrad (10), das in einem ersten Zustand über eine stirnseitige zweiseitige Kupplung (11r, 11p) mit dem Achsrad (7) verbunden werden kann, oder das in einem zweiten Zustand über die stirnseitige zweiseitige Kupplung (11r, 11p) mit dem Schwungrad (8) verbunden werden kann, oder das in einem dritten Zustand von dem Achsrad (7) und dem Schwungrad (8) getrennt werden kann, – einer Zahnstange (12), die das Antriebsrad (10) über den Federschieber (4) mit der Federbatterie (3) verbindet, wobei eine Drehbewegung des Antriebsrads (10) zu einer geradlinigen Bewegung der Zahnstange (12) führt und umgekehrt, und – einer Zahnradverbindungsvorrichtung (13), aufweisend mindestens ein Sperrteil (14r, 14m) zum Sperren und Entsperren einer Drehbewegung des Antriebsrads (10).
id-WO2017084977A1    abstract-Ein Aspekt der Erfindung betrifft ein Verfahren zum Verändern einer im Schubbetrieb wirksamen Schubrekuperation eines Kraftfahrzeugs mit zumindest einer zur Rekuperation einsetzbaren elektrischen Maschine. Das Fahrzeug umfasst ein seitens des Fahrers betätigbares Bremspedal zum Verzögerung des Fahrzeugs. Gemäß dem Verfahren wird eine Betätigung des Bremspedals während einer Bergabfahrt festgestellt. Das Verfahren geht zunächst von einem Betrieb des Fahrzeugs in einem Rekuperationsmodus mit einer im Vergleich zum späteren Umschalten niedrigeren Rekuperation aus. In Reaktion auf das Feststellen einer Betätigung des Bremspedals während der Bergabfahrt erfolgt ein Umschalten in einen Rekuperationsmodus mit erhöhter Schubrekuperation. Nach Beenden einer Betätigung des Bremspedals ist im Schubbetrieb die erhöhte Schubrekuperation wirksam.
id-WO2017082768A1    abstract-﻿Способ управления n-осным прицепом тягача заключается в том, что определяют скорость вращения колес n-осного прицепа, которую передают в блок управления, в который также передают сигналы от тормозной системы тягача, и вычисляют тормозное усилие для каждого из колес n-осного прицепа, которое передают на тормозной привод n-осного прицепа, в котором формируют управляющее воздействие и направляют на соответствующие тормоза n-осного прицепа. При торможении производят накопление механической энергии на m осях n-осного прицепа, где m≤n, при движении осуществляют регулируемую передачу накопленной механической энергии на m осей n-осного прицепа, а управление тормозами n-осного прицепа осуществляют с учетом текущего значения уровня накопленной механической энергии. Устройство управления n-осным прицепом тягача содержит блок (8) управления, датчик (11) педали тормоза тягача, датчики 71-7n скорости вращения колес n-осного прицепа, тормозной привод 6 n-осного прицепа, вход которого соединен с устройством (14) управления тормозной системой тягача, а выход подключен к тормозным механизмам 5 1 -5 n  n-осного прицепа. Устройство также содержит m рекуператоров 9 1 -9 m  механической энергии, закрепленных на m осях 3 1 -3 m  n-осного прицепа, где m≤n, индикатор (15) зарядки рекуператоров механической энергии, регулятор (16) разрядки рекуператоров механической энергии, датчик (17) скорости вращения колес тягача, и контроллер (10).
id-US9506241B1    abstract-A building with rotating housings has a main structure and multiple housing units. The main structure has a structure body, a housing track extending spirally upward outside of the structure body, and a temporary track moveably mounted in the structure body. When changing positions of the housing units, braking devices of all the housing units are released temporarily to make the housing units slide down by gravity along the housing track for a distance of one housing unit, and the housing unit at the lowest position slides to the temporary track. Then the temporary track and said housing unit are moved upward. Finally the braking device of said housing unit is released temporarily to make said housing unit slide down to the housing track to be the highest housing unit. The housing units can change their positions, heights, and angles at regular or predetermined timeline.
id-DE102015014336A1    abstract-Die Erfindung betrifft ein Verfahren zum Betrieb eines Fahrzeugs (1) mit einem Antrieb (2), insbesondere einem Hybridantrieb, umfassend einen Verbrennungsmotor und einen Elektromotor, oder einem Elektroantrieb eines Elektromotors, wobei bei einer identifizierten Bergabfahrt des Fahrzeugs (1) ein Gefälle (G) ermittelt wird und anhand des Gefälles (G) ein Rekuperationsmoment (Rm) des Elektromotors derart vergrößert wird, dass eine Eigenbeschleunigung des Fahrzeugs (1) reduziert oder verhindert wird. Des Weiteren betrifft die Erfindung eine Vorrichtung zum Betrieb des Fahrzeugs (1).
id-DE102015221426A1    abstract-Die Erfindung betrifft ein Fahrzeug (10, 100) mit einem Rahmen (50) und einem relativ zu dem Rahmen (50) motorisch beweglichem Transportbehälter (40), insbesondere Kippanhänger, Kippauflieger, Kipperfahrzeug mit Kippbrücke, Absetzkipper oder Abrollkipper (10, 100), umfassend: – wenigstens ein bremsbares Rad (14); – eine Rekuperationsbremse (16) zum Energie rückgewinnendem Abbremsen des bremsbaren Rades (14); – einen Energiespeicher (18) zum Speichern von durch das Energie rückgewinnende Abbremsen des bremsbaren Rades (14) erzeugter Energie; und – eine Behälterantriebsvorrichtung (12) zum Bewegen des Transportbehälters relativ zu dem Rahmen und/oder eine Hilfsantriebsvorrichtung (16) zum Antreiben des bremsbaren Rades (14) und/oder eine Heizeinrichtung insbesondere zum Beheizen einer Ladung des Transportbehälters, wobei der Energiespeicher (18) mit der Behälterantriebsvorrichtung (12) bzw. der Hilfsantriebsvorrichtung (16) bzw. der Heizeinrichtung verbunden ist, so dass die Behälterantriebsvorrichtung (12) bzw. die Hilfsantriebsvorrichtung (16) bzw. die Heizeinrichtung mit der gespeicherten Energie betrieben werden kann.
