id-EP2628862B1    abstract-
id-AU2013265872A1    abstract-An energy recycling system for a working device comprises an energy converter, a pressure-retaining valve, a switching valve, an energy collector, a logic control unit, a main valve, a movable arm device and corresponding connecting components. By using this system, the potential energy generated during the lowering of the movable arm device can be controllably converted into hydraulic energy to be stored in the energy collector, and the potential energy can also be directly recycled for acting on the movable arm device in a balancing mode. The heat generated by the hydraulic system is thereby reduced, the input power of a prime motor is reduced, and the purpose of saving energy is achieved.
id-WO2013164073A1    abstract-Eine Vorrichtung zur Energieeinsparung bei hydraulisch betätigbaren Arbeitsgerätschaften (1), mit einer Versorgungseinheit, insbesondere in Form einer Hydraulikpumpe (31) und mit einem Kolbenspeicher (5) mit mindestens zwei in einem Speichergehäuse (7) längs bewegbaren Kolben (9, 11), die über ein Kopplungsteil (13) miteinander verbunden sind, das längsverfahrbar in zumindest einer Trennwand (15) geführt ist, die das Kopplungsteil (13) umgebende Zylinderringräume begrenzt, wobei ein Zylinderraum als Druckbetätigungsraum (19) für die für einen Arbeitsvorgang erforderliche Druckversorgung mit der Arbeitsgerätschaft (1) fluidführend verbunden ist, mindestens ein anderer Zylinderraum (23, 33) über eine Drucksteuereinrichtung (27) mit der Versorgungseinheit (31) verbindbar ist und ein weiterer Zylinderraum einen Druckspeicherraum (17) bildet, ist dadurch gekennzeichnet, dass von den durch die jeweilige Trennwand (15) voneinander getrennten Zylinderräumen, die als Zylinderringräume das Kopplungsteil (13) umgeben, der eine Zylinderringraum als Druckspeicherraum (17) und der andere Zylinderringraum als mit der Arbeitsgerätschaft (1) verbundener Druckbetätigungsraum (19) vorgesehen ist.
id-WO2013164072A1    abstract-Eine Vorrichtung zur Energieeinsparung bei hydraulisch betätigbaren Arbeitsgerätschaften (1), mit einer Versorgungseinheit, insbesondere in Form einer Hydraulikpumpe (33) und mit einem Kolbenspeicher (5) mit einem in einem Speichergehäuse (7) längsbewegbaren Kolben (9), dessen Kolbenstange (17) in einer Trennwand (11) des Speichergehäuses (7) längsverfahrbar geführt ist, die zusammen mit dem Kolben (9) Zylinderräume begrenzt, wobei ein Zylinderraum als Druckbetätigungsraum (13) für die für einen Arbeitsvorgang erforderliche Druckversorgung mit der Arbeitsgerätschaft (1) fluidführend verbunden ist, ein anderer Zylinderraum (25) über eine Drucksteuereinrichtung (29) mit der Versorgungseinheit verbindbar ist und ein weiterer Zylinderraum einen Druckspeicherraum (21) bildet, ist dadurch gekennzeichnet, dass eine hohle Kolbenstange in Form eines Rohres (17) vorgesehen ist, das an seinem dem Kolben (9) zugewandten Ende geschlossen und am freien Ende (19), das sich in dem durch die Trennwand (11) vom Kolben (9) getrennten Zylinderraum (21) befindet, offen ist.
id-DE102012104251A1    abstract-Die Erfindung betrifft ein Verfahren zur Energierückgewinnung bei einer Vorrichtung zur Formgebung von Kunststoffen, die eine Formgebungseinheit mit einer ortsfesten Werkzeughälfte und einer beweglichen Werkzeughälfte, die unter Ausbildung eines formgebenden Hohlraumes kuppelbar sind, sowie einen hydraulischen Antrieb für die die bewegliche Werkzeughälfte und eine Zuführeinheit für eine Formmasse in den formgebenden Hohlraum umfasst. Das Verfahren kennzeichnet sich dadurch, dass bei einem Spritzgießzyklus die im System vorhandene mechanische Energie während der Abbremsung der beweglichen Werkzeughälfte bei der Schließ- oder Öffnungsbewegung und/oder Relaxation der Schließkraft bei der Entkupplung der Werkzeughälften in zumindest einem Hydraulikspeicher zwischengespeichert wird und bei einem nächsten Formgebungsvorgang zum Druckaufbau zumindest einem Druckelement zuführbar ist.
id-CN104334893B    abstract-液压系统(50)包括液压致动器(30)、被配置成将流体供给到液压致动器(30)的泵(54)以及流体地连接到液压致动器(30)的第一蓄液器(72)。第一蓄液器(72)被配置成储存从液压致动器(30)接收的流体。液压系统(50)还包括驱动地连接到泵(54)并且流体地连接到第一蓄液器(72)的马达(84，184，284)。马达(84，184，284)被配置成接收来自第一蓄液器(72)的所储存的流体以驱动泵(54)。液压系统(50)进一步包括流体地连接在第一蓄液器(72)和液压致动器(30)之间的第一排放阀(78)。第一排放阀(78)被配置成将来自第一蓄液器(72)的所储存的流体供给到液压致动器(30)，而来自第一蓄液器(72)的所储存的流体不通过泵(54)循环。
id-EP2679832B1    abstract-
id-US20130340418A1    abstract-An energy storage system is disclosed for use in a hydraulic system for moving a structural member such as a boom assembly. The system features at least one work cylinder and an additional energy storage cylinder that assists in raising and lowering functions by storing and withdrawing pressurized fluid from an accumulator. The pressurized fluid in the accumulator may be used for raising operations as well as digging and tamping operations. Further, the energy recovery features may be selectively disconnected during either a raising or lowering operation.
id-US9051944B2    abstract-Hydraulic unit adapted for connection to master and slave actuator system includes three valves, the first configured for selective fluid passage between the cap ends, the second configured for selective fluid passage between the slave cap end and an accumulator, and the third fluidly coupled for selective fluid passage between each of a single pump and the accumulator, and the slave cap end. During actuator retraction, the valves permit pressurized fluid in the slave cap end to be delivered to accumulator for storage; during extension, the valves permit pressurized fluid from pump and accumulator to be delivered to the slave cap end.
id-US8997476B2    abstract-A machine includes a hydraulic cylinder configured to raise and lower a boom of the machine, and an accumulator selectively fluidly connected to the hydraulic cylinder. The accumulator is configured to receive fluid from the hydraulic cylinder during lowering of the boom. The machine also includes a hydraulic motor fluidly connected to the accumulator via an independent metering valve. The machine further includes a fan driven by the hydraulic motor and configured to assist in cooling fluid displaced from the hydraulic cylinder.
id-US9926918B2    abstract-Energy-recuperating vibration damper having a cylinder in which a displacer executes a limited operating movement in a working chamber so that a pressurized fluid is supplied to a fluid motor which drives a generator. A compensation chamber compensates for a change in volume of the pressurized fluid. A pressure accumulator is provided in addition to the compensation chamber, which pressure accumulator communicates with and is parallel-connected to the fluid motor.
id-CN104379945A    abstract-建筑机械的控制系统包括：动臂缸；动臂用切换阀；流体压马达，其在自活塞侧室引导的返回流体的作用下旋转而驱动马达发电机；回生控制阀，其调整作为自活塞侧室供给到动臂用切换阀的工作流体的供给量的第1供给量和作为自活塞侧室供给到流体压马达的工作流体的供给量的第2供给量；以及控制器，其在滑阀的行程量成为上限值以上的情况下，控制回生控制阀，以使第2供给量小于第1供给量。
id-JP2014020431A    abstract-【課題】本発明の課題は、大容量の油圧ポンプを使用しなくても作業機の下降速度を増大させることができる油圧駆動システムを提供することにある。 【解決手段】第１室１４ｃから作動油が排出され、且つ、第２室１４ｄに作動油が供給されることによって、油圧シリンダ１４が作業機を下降させる。作動油流路１５は、第１流路１５ａと第２流路１５ｂとを有する。第１流路１５ａは、第１ポンプポート１２ａと第１室１４ｃとを接続する。第２流路１５ｂは、第２ポンプポート１２ｂと第２室１４ｄとを接続する。作動油流路１５は、油圧ポンプ１２と油圧シリンダ１４との間で閉回路を構成する。ブリードオフ流路３７は、第１流路１５ａから分岐している。ブリードオフ流路３７には、作業機の下降時に第１室１４ｃから排出された作動油の一部が流れる。 【選択図】図２
id-EP2687718B1    abstract-
id-CN104603471A    abstract-本发明的课题在于，在具备液压致动器及蓄积从该液压致动器排出的液压能的蓄能器的作业机械的液压回路中，使高温的工作油不流入蓄能器。其解决手段为设为如下结构，在成为工作油向蓄能器(10)流入的流入油路的蓄能器流入流出油路(9)配设具有与蓄能器(10)的蓄压容积相当的容积的冷却用配管(12)，将由该冷却用配管(12)冷却了的工作油蓄积于蓄能器(10)。
id-US20140060018A1    abstract-A hydraulic control system includes an implement movable to perform an excavation cycle having a plurality of segments, a variable displacement motor configured to swing the implement at a desired speed during the excavation cycle, and a pump configured to pressurize fluid directed to drive the motor. The system further includes an accumulator configured to selectively receive fluid discharged from the motor via a charge valve, and to discharge fluid to the motor via a discharge valve. The system includes a selector valve fluidly connected to the charge valve and the discharge valve. The system also includes a controller configured to vary displacement of the motor, resulting in the desired speed.
id-US9810243B2    abstract-A switching valve includes a spool, a first cylinder port that communicates with the piston side chamber, a second cylinder port that communicates with the rod side chamber, a bridge passage having a first opening which is adjacent to the first cylinder port and a second opening which is adjacent to the second cylinder port, a regeneration passage formed in the spool to connect the second cylinder port communicating with the rod side chamber to the first cylinder port in accordance with a switching position of the spool, and a first communication port and a second communication port formed in the spool to communicate with the regeneration passage. The first communication port communicates with the second opening of the bridge passage, which is adjacent to the second cylinder port, and the second communication port communicates with the second cylinder port in accordance with the switching position of the spool.
id-DE112013002567B4    abstract-Steuerungssystem für eine Hybrid-Baumaschine, das umfasst:ein Betätigungsventil (14) zum Betätigen eines Auslegers, wobei das Betätigungsventil (14) zum Steuern eines Auslegerzylinders (BC) eingerichtet ist;einen Verstell-Fluiddruckmotor (AM) für Rückgewinnung, wobei der Fluiddruckmotor (AM) mittels eines Rücklauf-Fluids gedreht wird, das aus dem Auslegerzylinder (BC) beim Absenken des Auslegers ausgestoßen wird;einen Verteilungsmechanismus (34, 50) der zum Regulieren eines an den Fluiddruckmotor (AM) zu verteilenden Stroms des Rücklauf-Fluids eingerichtet ist;einen Motorgenerator (MG), der so eingerichtet ist, dass er zusammen mit dem Fluiddruckmotor (AM) gedreht wird;eine Verstell-Hilfspumpe (AP), die so eingerichtet ist, dass sie zusammen mit dem Motorgenerator (MG) gedreht wird;eine Einheit (C) zum Steuern des Verteilungsmechanismus (34, 50), die so eingerichtet ist, dass sie den Verteilungsmechanismus (34, 50) so steuert, dass eine Absenkgeschwindigkeit des Auslegers aufrechterhalten wird, die entsprechend einem Maß des Umschaltens des Betätigungsventils (14) reguliert wird;eine Einheit (C) zum Steuern von Neigungswinkeln, die zum Steuern von Neigungswinkeln des Fluiddruckmotors (AM) und der Hilfspumpe (AP) eingerichtet ist; sowieeine Einheit (C) zum Steuern des Motorgenerators (MG), die so eingerichtet ist, dass sie eine Drehzahl des Motorgenerators (MG) auf einer Soll-Drehzahl hält;wobei die Soll-Drehzahl bei Ausleger-Rückgewinnungssteuerung, bei der der Fluiddruckmotor (AM) durch das Rücklauf-Fluid gedreht wird, höher eingestellt ist als die Soll-Drehzahl, wenn nur eine Hilfssteuerung zum Betätigen der Hilfspumpe (AP) ausgeführt wird.
id-JP2015528551A    abstract-機械（１０）とともに使用する油圧制御システム（５０）を開示する。本油圧制御システムは、タンク（６０）と、ポンプ（５８）と、旋回モータ（４９）と、ポンプ、旋回モータ、及びタンクの間で流体の流れを制御する少なくとも１つの制御弁（５６）とを備えてもよい。本油圧制御システムは、旋回モータから放出された加圧流体を選択的に受容し、加圧流体を旋回モータに選択的に供給するアキュムレータ（１０８）と、少なくとも１つのアキュムレータ弁（１２２、１２４）と、コントローラ（１００）とを備えてもよい。コントローラは、前記旋回モータの所望の速度と実際の速度との差を示す入力を受信し、その差に基づき、旋回モータが加速しているのか、又は、減速しているのかを判定してもよい。コントローラはまた、旋回モータが加速しているか、又は減速している場合に限り、アキュムレータに加圧流体を選択的に受容又は供給させるように少なくとも１つのアキュムレータ弁を制御してもよい。
id-WO2014032757A1    abstract-Die Erfindung betrifft ein hydraulisches Energierückgewinnungssystem (101 ) mit einer von einer Antriebseinheit (102) betätigbaren Abtriebseinheit (103), durch welche eine hydraulische Motor-Pumpen-Einheit (104) antreibbar ist, die in mindestens einer Energieeinspeisestellung eine Energie-Speichereinrichtung (106) und/oder eine Arbeitshydraulik (107) mit Fluid versorgt; und die in einer Rekuperationsstellung unter Druck stehendes Fluid aus der Energie-Speichereinrichtung (106) zumindest an die Arbeitshydraulik (107) abgibt und/oder zur Betätigung der Abtriebseinheit (103) verwendet.
id-DE112013004259T5    abstract-Ein Hydrauliksteuersystem (50) zur Verwendung in einer Maschine (10) wird offenbart. Das Hydrauliksteuersystem kann aufweisen: ein Arbeitswerkzeug (16), einen Motor (49), der dazu ausgebildet ist, das Arbeitswerkzeug zu schwenken, einen Tank (60), eine Pumpe (58), die dazu ausgebildet ist, Fluid von dem Tank abzuziehen und das Fluid unter Druck zu setzen, und ein Steuerventil (56), das betrieben werden kann, um die Fluidströmung von der Pumpe zu dem Motor und von dem Motor zum Tank über erste und zweite Kammerdurchgänge (84, 86) zu steuern, um die Bewegung des Motors zu beeinflussen. Das Hydrauliksteuersystem kann auch einen Akkumulator (108) und einen Akkumulatorkreis (54) aufweisen, der dazu ausgebildet ist, selektiv Fluid, das von dem Motor abgegeben wird, zur Speicherung an den Akkumulator zu leiten, und um gespeichertes Fluid von dem Akkumulator an den Motor zu leiten, um den Motor zu unterstützen. Das Hydrauliksteuersystem kann des Weiteren ein Selektorventil (120) aufweisen, das dazu ausgebildet ist, selektiv einen der ersten und zweiten Kammerdurchgänge mit höherem Druck mit dem Akkumulator zu verbinden, sowie ein einzelnes Druckentlastungsventil (76), das innerhalb des Akkumulatorkreises angeordnet und dazu ausgebildet ist, Druck von entgegengesetzten Seiten des Motors abzulassen.
id-US20140060022A1    abstract-A hydraulic control system is disclosed for use with a machine. The hydraulic control system may have a tank, a pump, a swing motor, and at least one control. The hydraulic control system may further have an accumulator configured to receive fluid from and supply fluid to the swing motor, a charge valve movable to allow fluid flow from the swing motor into the accumulator, and a discharge valve movable to allow fluid flow from the accumulator to the swing motor. The hydraulic control system may additionally have a controller in communication with the at least one control valve, the charge valve, and the discharge valve. The controller may be configured to detect an acceleration of the swing motor, selectively cause the discharge valve to assist the acceleration, and selectively move the charge valve to an open position to recover energy associated with pressure spikes occurring during the acceleration.
id-FR2994223A1    abstract-Générateur d'énergie à poussée d'eau. Cette invention consiste en ce qu'un système hydraulique (à vérin) produisant de l'énergie électrique par un ou plusieurs groupes électrogènes ou générateurs électrique, soit entrainé par la force de la poussée de l'eau courante ou une cascade (ruisseau, fleuve, etc.). Cette invention se compose de ; voir planche 1/2 pour le système à turbine électrique à eau et 2/2 pour le système actionné par une roue à palles.
id-WO2014029635A1    abstract-Eine hydraulisch angetriebene Anordnung zum linearen Bewegen eines Massekörpers (10), bestehend aus einem dem Massekörper (10) antreibendem und dazu mit einem hydraulischen Steuerkreis verbundenen Arbeitszylinder (11), wobei zusätzlich eine einen Akkumulator (31) aufweisende Einrichtung mit dem Arbeitszylinder (11) zusammengeschaltet ist, ist dadurch gekennzeichnet, dass an beide Hubräume (14, 15) des Arbeitszylinders (11) über eine jeweils davon abgehende Zylinderleitung (19a, b) ein Steuerventil (16, 17) zur sequenziellen Ansteuerung der einzelnen Bewegungsphasen des Massekörpers (10) in dessen beiden Bewegungsrichtungen angeschlossen ist, wobei jedes Steuerventil (16, 17) in seinen einzelnen Schaltstellungen die Verbindung der Pumpe mit dem jeweils angeschlossenen Hubraum (14, 15) des Arbeitzylinders (Ii) sowie eine vollständige Sperrung aller Anschlüsse ermöglicht und das dem großen Hubraum (14) zugeordnete Steuerventil (16) zusätzlich eine Verbindung des großen Hubraums (14) mit dem Tank (29) ermöglicht, und wobei beiden Hubräumen (14, 15) des Arbeitszylinders (11) ein gemeinsamer Akkumulator (31) zugeordnet ist, der sowohl unter Einschaltung eines eine von den Hubräumen (14, 15) zum Akkumulator (31) gerichtete Durchlassrichtung aufweisenden Rückschlagventils (37) mit den von den Steuerventilen (16, 17) zu den Hubräumen (14, 15) des Arbeitszylinders (11) führenden Zylinderleitungen (19a, b) verbunden als auch über eine ein eingeschaltetes in eine Sperrstellung und eine Durchflussstellung schaltbares Sperrventil (35) aufweisende Zuleitung (34) mit von der Pumpe (45) zu den Steuerventilen (16, 17) führenden Einspeisungsleitungen verbindbar ist.
id-US20140060031A1    abstract-A hydraulic control system for a machine is disclosed. The hydraulic control system may have a tank, a pump, and a fluid actuator. The hydraulic control system may further have an accumulator configured to selectively receive pressurized fluid discharged from the fluid actuator and selectively supply pressurized fluid to the fluid actuator. The hydraulic control system may also have a pressure sensor configured to generate a signal indicative of a pressure of the accumulator, a charge valve, a discharge valve, and a controller in communication with the control valve, the charge valve, and the discharge valve. The controller may be configured to detect stall of the fluid actuator, to make a comparison of the pressure of the accumulator with a threshold pressure, and to selectively move the charge valve to charge the accumulator or move the discharge valve to discharge the accumulator during the stall based on the comparison.
id-JP5984571B2    abstract-
id-US9476436B2    abstract-An actuator includes a cylinder, a piston, a rod, a rod-side chamber and a piston-side chamber, a tank, a first pump capable of supplying liquid to the rod-side chamber, a second pump capable of supplying the liquid to the piston-side chamber, a first control passage allowing communication between the rod-side chamber and the tank, a second control passage allowing communication between the piston-side chamber and the tank, a first variable relief valve capable of changing a valve opening pressure for permitting a flow of the liquid by being opened when a pressure in the rod-side chamber reaches the valve opening pressure, a second variable relief valve capable of changing a valve opening pressure for permitting a flow of the liquid by being opened when a pressure in the piston-side chamber reaches the valve opening pressure, and a center passage allowing communication between the tank and the interior of the cylinder.
id-US9290912B2    abstract-An energy recovery system for a machine is disclosed. The energy recovery system may have a boom circuit with at least a one linear actuator configured to move a work tool, and a boom accumulator configured to selectively collect pressurized fluid from the at least one linear actuator and to discharge pressurized fluid back to the at least one linear actuator. The energy recovery system may also have a swing circuit with a swing motor configured to move the work tool, and a swing accumulator configured to selectively collect pressurized fluid from the swing motor and discharge pressurized fluid back to the swing motor. The energy recovery system may further have a common accumulator passage fluidly connecting the boom accumulator and the swing accumulator.
id-US10000910B2    abstract-A shovel may be provided with a main pump, hydraulic actuators including a swing hydraulic motor, a control valve that controls a flow of a working oil between the main pump and the hydraulic actuators, and an accumulator part that releases the working oil between the main pump and the control valve, and between the swing hydraulic motor and the control valve. The accumulator part may release the working oil at an upstream of the main pump.
id-US20140119868A1    abstract-An energy recovery system for a machine is disclosed. The energy recovery system may have a tank, a pump configured to draw fluid from the tank and pressurize the fluid, an actuator, and an actuator control valve movable to direct pressurized fluid from the pump to the actuator and from the actuator to the tank to move the actuator. The energy recovery system may also have a motor connected to selectively receive fluid discharged from the actuator and mechanically connected to the pump, and an accumulator configured to store fluid discharged from the motor and to direct stored fluid to the motor to drive the pump.
id-WO2014053662A1    abstract-An energy storage system is described comprising a closed gas circuit which comprises an expansion chamber 2, a compression chamber 3 coupled to the expansion chamber, a compressor for compressing gas from the expansion chamber as it is delivered to the compression chamber, a turbine 5a for recovering energy stored by the gas in the compression chamber as the gas is released back into the expansion chamber and a generator coupled to the turbine 5b for generating electrical energy from the recovered energy. The compression chamber is located within the expansion chamber, so that heat generated as the gas is compressed is conducted through the wall of the compression chamber and into the expansion chamber directly. The system can be powered by solar energy or other form of renewable energy, with the energy being stored where it is produced and where the electrical energy is to be consumed.
id-SE1351162A1    abstract-Här visas en hydraulisk styranordning för en press, i synnerhet för en djupdragningsmaskin, med en arbetscylinder med vilken ett arbetsstycke, i synnerhet med hjälp av en arbetsstyckehållare eller en djupdragningsdyna, kan stödjas mot kraften hos ett öververktyg. En reglering av den kraft som påförs arbetsstycket under ett pressförlopp sker med hjälp aven strypning av ett tryckmedievolymflöde till en arbetskammare i arbetscylindern. Förenergiåtervinning är en hydromaskin anordnad i en parallell tryckmediekrets, genom vilkenen styrbar andel av tryckmedievolymflödet strömmar. Vidare visas en press, i synnerhet en djupdragningsmaskin, med en sådan hydraulisk styranordning. Sida 24 av 24
