id-EP2899464B1    abstract-
id-CN105370409A    abstract-涡轮机系统包括：压缩机部分，其具有至少一个压缩机采气件；涡轮部分，其操作地连接至压缩机部分；以及燃烧器组件，其包括流体地连接至压缩机部分和涡轮部分的至少一个燃烧器。余热回收蒸汽发生器(HRSG)流体地连接至涡轮部分，并且空气输入系统流体地连接至压缩机部分。进气抽气加热(IBH)系统流体地连接至压缩机部分、空气输入系统以及HRSG中的每一个。进气抽气加热(IBH)系统包括：第一管道，其具有流体地连接压缩机采气件和空气输入系统的第一阀；以及第二管道，其包括将HRSG和次级蒸汽源中的一个与第一管道连接的第二阀。
id-US10233838B2    abstract-A gas turbine engine that includes a compressor, a turbine, a heat exchanger, and a combustor. The compressor is mounted on a rotating shaft with at least one rotor with an inlet and an outlet, and at least one diffuser downstream from each rotor. The turbine includes at least one stator, and at least one rotor with an inlet and outlet located downstream of each stator, and mounted on the rotating shaft as the at least one of the compressor rotors. The inlet of the compressor rotor faces toward the outlet of the turbine rotor. The heat exchanger is configured to preheat the compressed air leaving the compressor by transferring heat from the turbine exhaust. The combustor can be configured for mixing fuel with the compressed air, either upstream or downstream from the heat exchanger, and further configured for igniting the preheated fuel/air mixture located downstream from the heat exchanger.
id-US20170284336A1    abstract-A container-type compressed air storage power generation device ( 2 ) comprises compressors ( 5   a - 5   c ); a tank ( 8 ); power generators ( 9   a - 9   c ); a control device ( 12 ); and a container ( 4 ). The compressors ( 5   a - 5   c ) compress air. The tank ( 8 ) is driven by air supplied from the compressors ( 5   a - 5   c ). The power generators ( 9   a - 9   c ) are driven by air supplied from the tank ( 8 ). The control device drives and controls the compressors ( 5   a - 5   c ) and the power generators ( 9   a - 9   c ). The container ( 4 ) houses the compressors ( 5   a - 5   c ) and the power generators ( 9   a - 9   c ), and the tank ( 8 ) is disposed outside the container ( 4 ). Therefore, the container-type compressed air storage power generation device ( 2 ) is easy to transport and construct on-site.
id-AU2015234309A1    abstract-A gas turbine facility 10 in an embodiment includes: a combustor 20; a fuel nozzle 21; a turbine 22; a heat exchanger 24 cooling the combustion gas. The gas turbine 5 facility 10 includes: a pipe 42 guiding a part of the cooled combustion gas to an oxidant supply pipe; a pipe 44 passing a mixed gas composed of the oxidant and the combustion gas through the heat exchanger 24 to heat it, and guising it to the fuel nozzle 21; a pipe 40 passing another part of the cooled combustion gas through the heat exchanger 24 to heat it, and guiding it to the combustor 20; a pipe 45 passing still another part of the cooled combustion 10 gas through the heat exchanger 24 to heat it, and guiding it to the fuel nozzle 21; and a pipe 46 exhausting a remaining part of the cooled combustion gas. (Y) CC~i F"C\i 00 C\ i LrCV) (Y) CC~i J,7)
id-AU2015310878A1    abstract-The invention relates to a method for generating a mechanical output and producing hydrocarbons in a combined manner. At least one internal combustion engine (1) is fired, thereby obtaining a combustion exhaust gas (c), in order to generate the mechanical output, and at least one reactor (2) is heated using a fuel (e) and a combustion-supporting gas (d) in order to produce the hydrocarbons. At least one part of the combustion-supporting gas (d) is heated by means of an indirect heat exchange with at least one part of the combustion exhaust gas (c) of the internal combustion engine (1). The invention likewise relates to a corresponding system (100, 200).
id-US11684974B2    abstract-A ducted heat exchanger system for a gas turbine engine includes an additive manufactured heat exchanger core with a contoured external and/or internal geometry. A method of additively manufacturing a heat exchanger for a gas turbine engine includes additively manufacturing a core of a heat exchanger to set a ratio of local surface area to flow area to control a pressure drop per unit length along the core.
id-JP6174657B2    abstract-
id-WO2016055278A1    abstract-Eine (Mikro-)Gasturbinenanordnung weist eine Gasturbinenvorrichtung (12) mit einem Brennkammersystem (28), einer durch einen Abgasstrom (32) des Brennkammersystems angetriebenen Turbine (30) und einem Verdichter (22) zum Versorgen des Brennkammersystems mit einem verdichteten Oxidationsmittelstrom (24) sowie einen Rekuperator (18) zum Übertragen zumindest eines Teils der thermischen Leistung des Abgasstroms (32) der Turbine (30) auf den verdichteten Oxidationsmittelstrom (24) auf. Außerdem sind wenigstens einen Bypass (34, 36) zum Umleiten zumindest eines Teils des Oxldationsmittelstroms (24) oder des Abgasstroms (32) um wenigstens einen Wärmetauscher (52) des Rekuperators (18) und wenigstens ein Steuerelement (44, 46) zum Einstellen des Durchflusses durch den wenigstens einen Bypass (44, 46) vorgesehen, um die abgegebene Wärmemenge der Gasturbinenanordnung im Auslegungspunkt anpassen zu können und so den Nutzungsgrad eines Kraft-Wärme-Kopplungssystem mit einer solchen Gasturbinenanordnung verbessern zu können.
id-WO2016064785A1    abstract-A co-generation process for a regenerator in an FCC system having a reactor and a regenerator includes the steps of introducing flue gas from the regenerator into a heating unit at a first location of the heating unit, and introducing an oxygen / fuel gas mixture into the heating unit at a second location of the heating unit apart from the first location, and combusting the oxygen / fuel gas mixture in the heating unit at the second location to form a hot combustion gas. The process further includes the steps of combining the hot combustion gas and the flue gas at a third location of the heating unit apart from the first location to produce heated flue gas, heating water and/or steam with the heated flue gas to produce a heated steam, and introducing the heated steam into a turbine to extract energy from the heated steam.
id-EP3015661A1    abstract-The present invention generally relates to a combined cycle power plant. More in particular, the present invention relates to a plant where the temperature of the flow of gas exiting the turbine is lowered without the need of employing high cost nickel alloys within the heat recovery steam generator.
id-US9777630B2    abstract-The present invention discloses a novel apparatus and methods for augmenting the power of a gas turbine engine, improving gas turbine engine operation, and reducing the response time necessary to meet changing demands of an electrical grid. Improvements in power augmentation and engine operation include systems and methods for providing rapid response given a change in electrical grid.
