id-EP3402968B1    abstract-
id-WO2017133836A1    abstract-Die Erfindung betrifft eine Vorrichtung und ein Verfahren zur Erwärmung von Heizwasser. Um auf einfache und preiswerte Art und Weise eine Heizungsanlage zu betreiben, wird eine Vorrichtung (1) zur Erwärmung von Heizwasser (5) vorgeschlagen, mit einem Stromerzeuger (2), mit einem Verbrennungsmotor (3) zum Antrieb des Stromerzeugers (2) und mit einem Behälter (4), der mit dem Heizwasser (5) befüllbar ist, wobei der Verbrennungsmotor (3) in dem Behälter (4) angeordnet ist derart, daß der Verbrennungsmotor (3) in unmittelbaren Kontakt mit dem Heizwasser (5) steht.
id-KR101772911B1    abstract-가스터빈실에 설치되어 전력을 생산하는 가스터빈; 및 상기 가스터빈실의 우현 및 좌현측에 형성되어 상기 가스터빈의 연소에 필요한 공기를 외부로부터 공급하는 공기유입부;를 포함하고, 상기 공기유입부는 상기 가스터빈의 연소에 필요한 공기를 자연순환방식으로 공급하고, 팬 룸을 포함하지 않는 것을 특징으로 하는, 부유식 발전 설비가 제공된다.  본 발명의 부유식 발전 설비는, 가스터빈실의 우현 및 좌현측에 형성되는 공기유입부를 포함하여 팬 룸의 설치 없이도 가스터빈에 공기를 효율적으로 공급할 수 있다.
id-KR20170091344A    abstract-가스를 연소시켜 전력을 생산하는 가스터빈; 상기 가스터빈에서 배출되는 배기가스의 폐열을 이용하여 스팀을 생성하는 스팀생성기; 상기 스팀생성기에 의해 생성된 스팀을 사용하여 전력을 생산하는 스팀터빈; 및 상기 스팀터빈에서 사용된 스팀을 냉각시키는 데 사용된 해수를 외부로 배출시키는 배수장치;를 포함하고, 상기 배수장치는, 상기 스팀터빈으로부터 해수를 배출시키는 배수관; 및 상기 배수관으로부터 해수를 공급받아, 부유식 발전 설비와 일정 거리 떨어진 해역까지 해수를 이송하여 배출시키는 송수관;을 포함하고, 상기 송수관은, 상기 부유식 발전설비 및 상기 배수관의 움직임과 분리되어 움직이는, 부유식 발전 설비가 개시된다. 본 발명의 부유식 발전 설비에 의하면, 송수관이 부유식 발전설비 및 배수관의 움직임과 분리되어 움직이므로, 부유식 발전 설비의 운동에 의해 배수장치의 연결 부분이 파손되는 것을 방지할 수 있다.
id-DE102016200567A1    abstract-Die vorliegende Erfindung betrifft ein Brennkraftmaschinensystem (1), insbesondere für ein Kraftfahrzeug (2), wobei das Brennkraftmaschinensystem (1) eine Brennkraftmaschine (3), eine Frischluftanlage (5) zum Versorgen der Brennkraftmaschine (3) mit Frischluft und eine Abgasanlage (7) zum Abführen von in der Brennkraftmaschine (3) entstehendem Abgas umfasst. Zur Abgasrückführung ist ein Abgasrückführkanal (13) vorgesehen, wobei eine Fördereinrichtung (14) das Abgas im Abgasrückführkanal (13) fördert. Eine verbesserte Energieeffizienz und/oder ein verringerter Bauraumbedarf des Brennkraftmaschinensystems (1) wird dadurch erzielt, dass eine Abgaswärmeenergierückgewinnungseinrichtung (15) in die Abgasanlage (7) eingebunden ist, welche die Abgaswärme des Abgases nutzt, um die Fördereinrichtung (14) anzutreiben. Die Erfindung betrifft desweiteren die Verwendung einer solchen Abgaswärmeenergierückgewinnungseinrichtung (15) zum Antreiben der Fördereinrichtung (14).
id-FR3046632A1    abstract-L'invention concerne un ensemble moteur comprenant -un moteur (1) à combustion interne apte à perdre lors de son fonctionnement de la chaleur, ce moteur comportant un vilebrequin (3), - une façade accessoire comprenant comme accessoires : un alternateur (5) relié à une poulie alternateur (8), un dispositif (6) de récupération d'au moins une partie de la chaleur perdue par le moteur (1) et de conversion de cette chaleur perdue en couple mécanique transmis à une poulie (9) de conversion, une poulie accessoire (4) disposée sur le vilebrequin (3), des moyens d'entrainement souples reliant la poulie accessoire (4), la poulie alternateur (8) et la poulie (9) de conversion pour leur entrainement commun en rotation, caractérisé ce qu'il comprend des moyens d'embrayage / débrayage (10) entre la poulie accessoire (4) et le vilebrequin (3).
id-CN105697188A    abstract-本发明是将发动机排出的尾气热量与自然重力循环加热系统相结合，纵向循环与横向直感相结合，把可再生尾气所释放的热量，通过导热管的收集，经防冻液吸收、循环、中转、交换和释放，被柴油间接吸收，使吸热柴油达到适宜的温度，所研制开发出的节能型柴油加热装备；它是将排出尾气所释放的热量，通过导热管被尾气换热器(1)和尾气直感换热板腔内的防冻液吸收，并将粗滤加热杯(4)、环形封闭加热管(3)、油箱散热片(9)、尾气直感换热板与柴油粗滤器、输油管、油箱一一相互对应，使其以杯中杯、管中管、面对面的释热与吸热方式，并按照设定的传导顺序，将吸热防冻液所释放的热量，被柴油吸收，达到快速提升油路柴油温度，增动消阻，预热油箱柴油的目的。
id-KR20170091350A    abstract-해상에 설치되어 전력을 생산하는 부유식 발전 설비에 있어서, 가스를 연소시켜 전력을 생산하는 가스터빈; 상기 부유식 발전 설비에 해수를 공급하는 해수공급장치; 및 상기 부유식 발전 설비 내부에 설치되어, 상기 해수공급장치로부터 공급받은 해수를 일시 저장하는 해수수용부;를 포함하고, 상기 해수공급장치는, 상기 부유식 발전 설비로부터 일정 거리 떨어진 해역으로부터 해수를 이송하는 이송배관; 상기 이송배관에 의해 이송된 해수가 채워지는 수직배관; 및 상기 수직배관에 채워진 해수를 상기 해수수용부에 공급하는 공급배관;을 포함하고, 상기 수직배관과 상기 공급배관이 연결되지 않는 것을 특징으로 하는, 부유식 발전 설비가 개시된다. 본 발명의 부유식 발전 설비에 의하면, 공급배관과 수직배관이 연결되지 않은 상태로 구성된 해수공급장치를 포함하므로, 부유식 발전 설비의 움직임에 의해 해수공급장치의 연결부위가 파손되는 것을 방지할 수 있다.
id-CN105524659A    abstract-本发明涉及生物质能源利用技术领域。本发明公开了一种环保生物质气化发电系统，包括气化炉、换热器、过滤器和气体内燃机发电机；上述气化炉包括储料仓、气化室、催化裂解室。本发明的有益效果为：解决了生物质气化发电系统效率低、气化炉燃气焦油含量高、污染大的缺点；将燃气的热和气体内燃机发电机尾气的余热尽可能回收，能源利用效率明显提高；无污染物排放，适合小资源收集区域的生物质能源利用。
id-CN106996348A    abstract-在附图1中车子(102)高速行驶在公路(101)上时，车子(102)的散热风扇(108)高速旋转冷却散热箱(109)，其过程产生强大的风力和风速(105)，其风力结合外部风力引用到涡轮风能发电机(103)和涡轮风能发电机(106)作为动力而发电，涡轮风能发电机(103)和涡轮风能发电机(106)的机壳上装有太阳能电池板(104)及太阳能电池板(104)辅助发电，在晴天更好的配合涡轮风能发电机(106)收集电能，其涡轮风能发电机(103)的结构太阳能包括电池板(104)。
id-US10711993B2    abstract-An exhaust heat recovery device includes: a main passage through which an exhaust gas containing a corrosive component flows; a boiler which heats a heat medium using the exhaust gas; a bypass passage connected to the main passage so as to detour around the boiler; a regulation valve member which regulates a flow rate of the exhaust gas flowing into the boiler; a heat medium circuit which circulates the heat medium that is heated to be in a hot-water state by the boiler; a binary electricity generation device which recovers thermal energy from the heat medium in the heat medium circuit and generates electricity; and a valve control unit which controls an opening of the regulation valve member such that a temperature of the exhaust gas passed through the boiler is equal to or higher than a temperature of an acid dew-point of the corrosive component in the exhaust gas.
id-US20170234266A1    abstract-Provided is a waste heat recovery power generation system, including: a compressor configured to compress a working fluid; a heat exchanger configured to recover waste heat from waste heat gas supplied from a waste heat source, the recovered waste heat heating the working fluid; a turbine configured to be driven by the working fluid heated by the recovered waste heat; and a recuperator configured to exchange heat between an output fluid of the turbine and an output fluid of the compressor to cool the output fluid of the turbine in which the output fluid of the compressor is branched into a first output fluid and a second output fluid of the compressor.
id-DE102017102925A1    abstract-Ein Fahrzeug ist mit einer Maschine versehen, die ein Abgassystem hat, das einen Schalldämpferkörper umfasst, der ein Ventil enthält, das einen Abgasfluss durch ein Abstimmrohr steuert. Das Fahrzeug hat einen Expander, einen Kondensator, eine Pumpe und einen Verdampfer in sequenzieller Fluidverbindung in einer geschlossenen Schleife, die ein Arbeitsfluid enthält. Der Verdampfer ist innerhalb des Körpers positioniert und trägt das Ventil und das Abstimmrohr darin, wobei der Verdampfer in thermischem Kontakt mit Abgas und dem Arbeitsfluid steht.
id-EP3411586B1    abstract-
id-WO2017136735A1    abstract-An advanced aftertreatment concept is presented that utilizes gaseous NH 3  injection and a waste heat recovery system having volumetric expander which captures waste heat energy from an internal combustion engine via a working fluid. The NH 3  comes from the waste heat recovery system's working fluid and is immediately available without the need for a warm-up period on cold start. The consumed NH 3  is automatically re-charged in the waste heat recovery system by on-board DEF. The proposed WHR uses NH 3 -H 2 O as the working fluid. NH 3 -H 2 O has very favorable thermodynamics for a waste heat recovery application. A method of control is also presented that maintains an appropriate ammonia level and concentration in the system.
id-CN105670566A    abstract-本发明提供的是一种余热回收朗肯循环混合工质1,1,1,3,3-五氟丙烷和1,1,1-三氟乙烷及余热回收方法。采用带有回热器的有机朗肯循环系统回收柴油机排气余热和中冷器的热量，通过采用所选择的二元混合工质，效果非常明显。通过回收柴油机排气余热能量和中冷器余热能量，将其转化为电能，达到综合回收柴油机余热，显著提高柴油机的热效率，降低燃油耗指标，减少碳排放。
id-CN105713576A    abstract-本发明提供的是一种柴油机余热回收朗肯循环混合工质1,1,1,3,3?五氟丙烷和五氟乙烷及余热回收方法。1,1,1,3,3?五氟丙烷和五氟乙烷质量百分数为(0.3?0.9)：(0.1?0.7)，两组元物质质量分数之和等于100％。本发明所采用的两种二元混合工质其临界压力相近，相变时滑移温度大，符合环保要求，循环性能优良，本发明在环境温度25℃柴油机额定工况下的朗肯循环效率大于20％，循环热效率高，回热循环效率相对于目前其他混合工质及纯工质都要高，产生这种效果的原因在于采用该配比在回热时，高压回热出口可跨越过高压下的泡点温度，低压回热出口可跨越低压下的露点温度。避免了纯工质朗肯循环的温度夹点问题，有利于循环效率的提高。
id-KR101898324B1    abstract-본 발명은 이중 폐열 회수 발전 시스템에 관한 것으로, 작동 유체를 압축시키는 압축기와, 폐열원에서 공급되는 폐열 기체로부터 폐열을 회수하여 상기 작동 유체를 가열하는 복수의 열교환기와, 상기 열교환기를 통과해 가열된 상기 작동 유체에 의해 구동되며, 병렬 설치되는 복수의 터빈과, 상기 터빈을 통과한 상기 작동 유체와 상기 압축기를 통과한 상기 작동 유체를 열교환하여 상기 터빈을 통과한 상기 작동 유체를 냉각시키는 복수의 리큐퍼레이터를 포함하며, 상기 압축기의 후단에서 상기 압축기를 통과한 상기 작동 유체의 유량이 분기되는 것을 특징으로 한다.
id-CN108604870A    abstract-提供一种能够充分地增大热接点与冷接点之间的温度差的热电转换模块。具备形成在内管(1)的第一主面上的多个热电转换元件(3)和形成在外管(2)的第二主面上的多个突起部(4)。热电转换元件包括配线(8)(冷接点)、在第二方向(B)上从第二主面隔开第一距离(L1)地形成的电极(7)(热接点)以及位于电极与配线之间的第一侧面(5E)及第二侧面(6E)。多个突起部包括在从第一方向(A)观察时在第三方向(C)上相互隔开间隔地形成的第一突起部(41)和第二突起部(42)。第一侧面与第一突起部的顶部的最短距离(L2)及第二侧面与第二突起部的顶部的最短距离(L3)比第一距离(L1)短。
id-CN105569873B    abstract-本发明涉及一种尾气加热后处理系统，包括催化消声器、尾气加热器和尾气管。尾气加热器包括加热器壳体、加热气路和加热水路；加热气路包括加热器进气口、加热器出气口和气体管路。加热水路包括加热器进水口、加热器出水口和液体管路。催化消声器，其进气口与发动机的出气口相连，其出气口与加热器进气口相连。加热器出气口与尾气管的进气口相连。加热器进水口与发动机出水口相连，加热器出水口与暖风散热器进水口相连，暖风散热器出水口与发动机进水口相连。催化消声器通过安装结构连接在车身骨架上。本发明能够对发动气尾气产生的热量进行有效利用，且能够降低油耗，具有结构牢固可靠、可调节性高等特点。
id-KR20170094580A    abstract-본 발명은 폐열 회수 발전 시스템에 관한 것으로, 작동 유체를 압축시키는 압축기와, 폐열원에서 공급되는 폐열 기체로부터 폐열을 회수하여 상기 작동 유체를 가열하는 복수의 열교환기와, 상기 열교환기를 통과해 가열된 상기 작동 유체에 의해 구동되는 터빈과, 상기 터빈을 통과한 상기 작동 유체와 상기 압축기를 통과한 상기 작동 유체를 열교환하여 상기 터빈을 통과한 상기 작동 유체를 냉각시키는 리큐퍼레이터를 포함하며, 상기 압축기의 후단에서 상기 압축기를 통과한 상기 작동 유체의 유량이 분기되는 것을 특징으로 한다.  본 발명에 따르면, 압축기 후단에서 분기되는 작동 유체의 분기량을 조절하여 폐열 회수 히터의 열교환량을 조절함으로써 전체 시스템의 유량 변경 없이 폐열원의 온도와 유량 변동에 대응할 수 있다. 이에 따라 시스템을 설계점 근처에서 운전 가능하므로 전체 발전 시스템의 성능을 일정하게 유지할 수 있다.
id-CN105694818A    abstract-本发明提供的是一种柴油机余热回收朗肯循环混合工质六氟丙烷和五氟乙烷及余热回收方法。六氟丙烷和五氟乙烷质量百分数为(0.3-0.9)：(0.1-0.7)，两组元物质质量分数之和等于100％。本发明采用的两种二元混合工质其临界压力相近，相变时滑移温度大，符合环保要求，循环性能优良，本发明在环境温度25℃柴油机额定工况下的朗肯循环效率大于20％，循环热效率高，回热循环效率相对于目前其他混合工质及纯工质都要高，产生这种效果的原因在于采用该配比在回热时，高压回热出口可跨越过高压下的泡点温度，低压回热出口可跨越低压下的露点温度。避免了纯工质朗肯循环的温度夹点问题，有利于循环效率的提高。
id-US10018145B2    abstract-Methods and systems are provided for an in-cylinder thermal energy recovery device that utilizes the Rankine Cycle to recover energy from exhaust gasses that may be used to produce additional work in the vehicle. In one example, a method may include outfitting the head area of each cylinder of an engine with a tube array comprising one or more tubes passing through the combustion chamber of the corresponding cylinder. Each tube array may receive an injection of working fluid that is based, in part, on the temperature of the tube array's corresponding cylinder, which may then be utilized to recover heat energy.
id-KR20170100439A    abstract-열 회수 증기 발생기(12)를 예열하는 시스템(10)이 제공된다.  이 시스템(10)은 탱크(14)와 열 교환기(16)를 포함한다.  탱크(14)는 전달 매체(22)를 수용한다.  열 교환기(16)는 연소실(20)에 의해 생성된 연도 가스(18)의 유동 경로에 배치되고, 상기 전달 매체(22)가 열 교환기(16)를 통해 흐르고 연도 가스(18)에 의해 가열되도록 상기 탱크(14)에 유체적으로 접속된다.  전달 매체(22)는 열 회수 증기 발생기(12)의 하나 이상의 컴포넌트(14, 24, 26)를 예열한다.
id-KR101801247B1    abstract-본 발명은 배기열을 이용한 열전발전 시스템 및 배기열을 이용하여 냉각수를 가열하는 배기열회수 통합 시스템에 관한 것으로, 더욱 상세하게는 냉각채널을 배기관 내부에 구비하여 냉각 구조를 간소화 하고, 냉각채널의 일정 구간에서는 열전발전을 수행하고, 냉각채널의 다른 구간에서는 냉각수를 가열하도록 하되, 배기열을 선택적으로 열전발전 또는 냉각수 가열을 위해 공급하도록 한 중앙 냉각채널 형 열전발전 및 배기열회수 통합 시스템에 관한 것이다.
id-SE539690C2    abstract-28 Abstract The invention relates to a method for controlling a waste heat recovery system(10) associated with a combustion engine (2) of a vehicle (1), the waste heatrecovery system (10) comprising a working fluid circuit (12); at least oneevaporator (14); an expander (16); a condenser (18); a reservoir (20) for aworking fluid (WF) and a pump (22) arranged to pump the working fluid (WF)through the circuit (12), wherein the at least one evaporator (14) is arrangedfor heat exchange between the working fluid (WF) and a heat source (24), andwherein the waste heat recovery system (10) further comprises a coolingcircuit (26) arranged in connection to the condenser (18). The methodcomprises the steps of: predicting (s101) a shutdown of a combustion engine(2) associated with the system (10); determining (s102) if a predeterminedrequirement is fulfilled; and if so reducing (s103) the temperature in the wasteheat recovery system (1 O) prior to combustion engine shutdown. The invention also relates to a waste heat recovery system (10), a vehicle (1)comprising such a system (10), a computer program (P) and a computerprogram product.
id-CN105623616A    abstract-本发明提供的是一种柴油机余热回收朗肯循环混合工质1,1,2,2,3-五氟丙烷和七氟丙烷及余热回收方法。二元混合工质1,1,2,2,3-五氟丙烷和七氟丙烷物理混合，1,1,2,2,3-五氟丙烷和七氟丙烷质量百分数为(0.3-0.9)：(0.1-0.7)。采用带有回热器的有机朗肯循环系统回收柴油机排气余热和中冷器的热量，通过采用所选择的二元混合工质，效果非常明显。通过回收柴油机排气余热能量和中冷器余热能量，将其转化为电能，达到综合回收柴油机余热，显著提高柴油机的热效率，降低燃油耗指标，减少碳排放。
id-CN105670567A    abstract-本发明提供的是一种柴混合工质1,1,2,2,3-五氟丙烷和1,1,1-三氟乙烷及余热回收方法。由1,1,2,2,3-五氟丙烷和1,1,1-三氟乙烷物理混合而成的二元混合工质，1,1,2,2,3-五氟丙烷和1,1,1-三氟乙烷的质量分数为(0.2-0.8)：(0.1-0.5)，两组元物质质量分数之和等于100％。采用带有回热器的有机朗肯循环系统回收柴油机排气余热和中冷器的热量，通过采用所选择的二元混合工质，效果非常明显。通过回收柴油机排气余热能量和中冷器余热能量，将其转化为电能，达到综合回收柴油机余热，显著提高柴油机的热效率，降低燃油耗指标，减少碳排放。
id-CN108700000B    abstract-本发明涉及一种用于制造合成纤维的方法和设备，其中，多个被挤出的纤维条子被引导通过被调温调湿的处理介质以用于进行冷却、加热、定型和/或干燥。为了能特别高能效地进行纤维制造，根据本发明，处理介质至少部分地由中央热电站的废气流产生。为此，处理装置通过废气管与中央热电站连接。
id-US9810129B2    abstract-A system for recovering waste heat energy for a motor assisted turbocharger, including a turbine, a first power transmission device connected on a first side to the turbine, a drive gear disposed about and connected on a first side to a second side of the first power transmission device, a second power transmission device connected on a first side to a second side of the drive gear, and a compressor connected to a second side of the second power transmission device. The system further includes a motor gear drivingly connected to the drive gear, a motor generator connected to the motor gear, a waste heat recovery circuit including an expander, an output gear connected to the expander and drivingly connected to the motor gear.
id-CN105587427B    abstract-本发明提供了一种基于有机朗肯循环的发动机余热回收发电系统，包括：吸热子系统、透平发电子系统和回收子系统，将液态有机工质依次与发动机缸套水和烟气进行热交换，吸收发动机缸套水和烟气的余热，生成过热有机工质蒸气并利用过热有机工质蒸气做功发电，将做功后的有机工质蒸气冷却为液态有机工质，并将液态有机工质提供给吸热子系统。本发明可以对发动机余热进行梯度利用，能量利用率高，回收效果好，降低了系统的不可逆损失，热量利用方法灵活多样，透平发电机组的结构紧凑，体积小，在体积增加不大的情况下，输出功率可以增加进一倍，轴承支撑结构简单、可靠性高、成本低，机械效率高。
id-CN107191289A    abstract-本发明提供一种采用纯氧、富氧燃烧、气化技术直接利用生物质能源、固体能源等各种来源广泛的材料并将其直接转化为可直接利用的电、氢或其他可以直接利用的原动力的原动机系统装置，尤其轻质化、小型化可用于新能源汽车、新型高速飞艇等交通工具的动力源系统。
id-JPWO2017169594A1    abstract-ガスタービンプラントは、ガスタービン（１０）と、排熱回収ボイラー（１００）と、排熱回収ボイラー（１００）に水を供給する給水系統（７０）と、を備える。排熱回収ボイラー（１００）は、排気ガスで水を加熱して蒸気を発生させる蒸発器（１０９）と、蒸発器（１０９）を通過した排気ガスで外部からの蒸気を加熱する再熱器（１０６）と、を有する。給水系統（７０）は、給水源（６８）からの水を排熱回収ボイラー（１００）に送る給水ライン（７１）と、給水ライン（７１）を流れる水である給水の温度を調節する給水温度調節器（７７）と、を有する。
id-US10040335B2    abstract-A thermal management system for a vehicle may be selectively controlled to supply heat from any one of a plurality of different heat sources, to any one of a plurality of different heat sinks. The heat sources may include: an internal combustion engine, a cylinder head, an exhaust gas heat recovery system, an exhaust gas recirculation system, or a turbocharging system. The heat sinks may include: the internal combustion engine, the cylinder heat, an engine oil cooler, a transmission oil cooler, and a heating core. Each of an engine oil cooler control valve, a transmission oil cooler control valve, a heating core control valve, an engine block control valve, a cylinder head control valve, a bypass control valve, and a heat transfer control valve are controlled to effectuate a desired operating mode for the thermal management system.
id-CN105804818A    abstract-本发明公开了一种用于重型柴油机余热梯级利用的CO 2 朗肯循环系统，所述系统是以CO 2 为工质，以柴油机高温烟气的余热为热源，以柴油机冷却系统热水的余热驱动吸收式制冷产物为冷源的特殊二氧化碳朗肯循环系统。主要由烟气余热交换器、CO 2 透平、动力设备、回热器、冷凝器、高压泵、烟气热水器和吸收式制冷机组成，巧妙利用CO 2 工质在临界点附近凝结焓降小的特点，利用高、低品位余热构成特殊的串级联合循环，取得了比ORC或其它循环更高的热功转换效率，使柴油机的燃油利用率提高18％～25％以上。本发明可实现余热发电/驱动、供热和制冷多联产，具有显著的经济效益、社会效益和应用前景。
id-US20170268503A1    abstract-A gear pump ( 1 ) comprises a pump housing ( 2 ), wherein a working chamber ( 6 ) is formed in the pump housing ( 2 ). A first gearwheel ( 11 ) and a second gearwheel ( 12 ) are arranged meshing with each other in the working chamber ( 6 ). The first gearwheel ( 11 ) has a number of first teeth ( 13 ) and the second gearwheel ( 12 ) has a number of second teeth ( 14 ). A first tooth flank ( 13   a,    14   a ) and a second tooth flank ( 13   b,    14   b ) are formed on each of the teeth ( 13, 14 ). When the gearwheels ( 11, 12 ) mesh, the first tooth flanks ( 13   a ) of the first teeth ( 13 ) are meshed with the first tooth flanks ( 14   a ) of the second teeth ( 14 ). A coating ( 15 ) is arranged on each of the first tooth flanks ( 13   a,    14   a ). The coating ( 15 ) and the first tooth flank ( 13   a,    14   a ) are positively connected to each other.
