id-KR20130106429A    abstract-초임계 열 회수 증기 발생기는 내부 영역을 형성하고 가스 입구 및 가스 출구를 갖는 덕트를 포함한다.  덕트는 가스 입구로부터 가스 출구로 가스를 전달하도록 구성된다.  가스 입구와 가스 출구 사이의 덕트의 부분은 내부 영역의 배기 가스 유동 세그먼트를 형성한다.  초임계 증발기가 내부 영역에 배치되고, 재가열기가 내부 영역에 배치된다.  재가열기 및 초임계 증발기는 배기 가스의 유동에 대해 서로 인접하여 배기 가스 유동 세그먼트 내에 배치된다.
id-EP2615265B1    abstract-
id-KR20130090257A    abstract-폐열 회수 장치가 개시된다. 본 발명의 일 실시예에 따른 폐열 회수 장치는, 배기관을 통해 배출되는 배기가스의 폐열을 회수하는 장치로서, 폐열을 흡수하는 작동유체를 공급하는 공급부 및 작동유체가 내부에서 유동하며 배기관을 통과하는 배기가스와 열교환하는 열회수부를 포함하되, 열회수부는, 공급부와 연결되며 배기관의 연장 방향을 따라 배기관의 외측면 일측에 설치되는 제 1 덕트 및 제 1 덕트와 연결되며 배기관의 연장 방향을 따라 배기관의 외측면 타측에 설치되는 제 2 덕트를 포함한다.
id-US20140041394A1    abstract-A method and system for integrating a power plant and a post combustion capture plant for producing carbon dioxide. The power plant can provide electricity to the post combustion capture plant created by passing steam from a boiler through turbines and feeding the flue gas created by heating the boiler as a feed gas stream to the post combustion capture plant. A back pressure turbine is utilized to provide a significant amount of electrical power while extracted steam is being expanded before being introduced into the reboiler present in the post combustion capture plant
id-EP2634483A3    abstract-In order to overcome the problems that earlier methods have experienced, a method for providing heat to a carbon dioxide (CO 2 ) post combustion capture process is proposed, comprising the steps: a) generating electricity from a boiler (A) by feeding steam from said boiler (A) to one or more turbines (B, C, D); b) feeding flue gas from said boiler (A) to a waste heat recovery unit (M); c) capturing heat in said waste heat recovery unit (M); and d) feeding heat to said post combustion capture process.
id-DE202012001567U1    abstract-Anlage zur Umwandlung der Wärme aus Brüden in mechanische Energie, und/oder mittels eines Generators weiter in elektrische, Energie dadurch gekennzeichnet, dass der Brüden in einem Wärmeübertragungs-Apparat (2) so wert abgekühlt wird, dass die kondensierfähigen Anteile kondensiert werden, wobei die Wärmeübertragung die Direktverdampfung einer Flüssigkeit bewirkt, deren Siedetemperatur unter der Kondensationstemperatur des Brüden liegt, wobei die Flüssigkeit ein Arbeitsmedium eines nachgeordneten Wärme-Kraft-Kreisprozesses ist, wobei durch die Entspannung des im Apparat (2) gebildeten Dampfes in einem nachgeordneten Entspannungsaggregat (6) eine mechanische Kraft erzeugt wird, die mit Hilfe des angekoppelten Generators (7) in Strom umgewandelt wird, wobei der entspannte Dampf anschließend in einem Kondensator (9) kondensiert und mit einer Rückförderpumpe (10) zurück in den Wärmeübertragungsapparat (2) gefördert wird.
id-DE102012004275A1    abstract-Vorrichtung zur Stromerzeugung aus Abwärme mit einem geschlossenen ORC-Kreislauf (Organic-Rankine-Cycle), bestehend aus einer Pumpe, einem Verdampfer und einer vom Dampf des Arbeitsmittels angetriebenen Kraftmaschine, die einen Generator zur Stromerzeugung antreibt, sowie einem der Kraftmaschine nachgeschalteten Verflüssiger, der das Arbeitsmittel in verflüssigter Form an die Pumpe zurückführt, wobei der Abdampf stromabwärts der als Turbine ausgebildeten Kraftmaschine in Richtung zum Verflüssiger mit Gefälle geführt ist, dass der Verflüssigen selbst im Gefälle verlegt ist und dass der Ablauf des Verflüssigers zur Pumpe jeweils mit einem weiteren Gefälle verlegt ist.
id-US20130236845A1    abstract-Described herein are embodiments of systems and methods for oxidizing gases. In some embodiments, a reaction chamber is configured to receive a fuel gas and maintain the gas at a temperature within the reaction chamber that is above an autoignition temperature of the gas. The reaction chamber may also be configured to maintain a reaction temperature within the reaction chamber below a flameout temperature. In some embodiments, heat and product gases from the oxidation process can be used, for example, to drive a turbine, reciprocating engine, and injected back into the reaction chamber.
id-EP2831385B1    abstract-
id-JP2015510081A    abstract-本発明は自動車のための排熱利用装置（１）に関し、これは、− 作用媒体が循環する排熱利用循環路（３）と、− 前記排熱利用循環路（３）に配置された、前記作用媒体の搬送のための搬送装置（５）と、− 前記排熱利用循環路（３）において前記搬送装置（５）の下流に配置された、前記作用媒体の蒸発のための蒸発器（６）と、− 前記排熱利用循環路（３）において前記蒸発器（６）の下流に配置された、前記作用媒体の膨張のための膨張機（７）と、− 前記排熱利用循環路（３）において前記膨張機（７）の下流に配置された、前記作用媒体の凝縮のための凝縮機（８）と、− 前記自動車の内燃機関（２）のパワーテークオフシャフト（４）と直接または間接的に駆動接続された発電機（１３）とを備え、− この際前記膨張機（７）は、エネルギー回収のために前記内燃機関（２）の前記パワーテークオフシャフト（４）と直接駆動接続されている。
id-RU2014136932A    abstract-1. Система рекуперации отработанного тепла, содержащая:систему выработки тепла, содержащую по меньшей мере два отдельных источника тепла, имеющих различные температуры, причем указанные по меньшей мере два отдельных источника тепла содержат первый источник тепла и по меньшей мере один второй источник тепла,систему с циклом рекуперации тепла, выполненную с возможностью циркуляции единственной рабочей текучей среды, причем система с циклом рекуперации тепла содержит:подогреватель, выполненный с возможностью теплообмена между циркулирующей в нем рабочей текучей средой и теплоносителем для испарения рабочей текучей среды,первый теплообменник, соединенный с подогревателем, причем испаряемая рабочая текучая среда циркулирует с возможностью теплообмена через первый теплообменник для нагрева по меньшей мере части рабочей текучей среды в системе с циклом рекуперации тепла, ивторой теплообменник, причем по меньшей мере часть рабочей текучей среды циркулирует с возможностью теплообмена через второй теплообменник для нагрева по меньшей мере части рабочей текучей среды в системе с циклом рекуперации тепла,причем система с циклом рекуперации тепла соединена с первым источником тепла из указанных по меньшей мере двух отдельных источников тепла и по меньшей мере с одним вторым источником тепла из указанных по меньшей мере двух отдельных источников тепла,при этом система с циклом рекуперации тепла выполнена с возможностью отведения тепла от первого источника тепла и второго источника тепла.2. Система по п. 1, в которой указанная единственная рабочая текучая среда содержит диоксид углерода (CO2).3. Система по п. 1, в которой указанный п
id-CN104159820B    abstract-本发明目的在于提供一种船舶的废热回收系统，其能够与剩余蒸汽的流量无关地高效地回收废热。在以来自主机(100)的废热作为热源并将由蒸汽发生器(2)生成的蒸汽提供给蒸汽利用装置(101)的船舶的废热回收系统(1)中，并联连接有多个作为膨胀机的涡旋式流体机械(3a、3b、3c)，未提供给蒸汽利用装置(101)的剩余蒸汽通过按每个涡旋式流体机械(3a、3b、3c)设置的闸门阀(12a、12b、12c)的开闭而分别提供给涡旋式流体机械(3a、3b、3c)。
id-EP2639414A3    abstract-Die Erfindung betrifft eine Brennstoffzellenanlage mit mindestens einem Kühlkanal, der mit einer Dampfturbine im Kreislauf verbunden ist. Als Kühlmittel wird Polyether im Kühlkanal geführt. Dadurch wird die Effizienz der Brennstoffzellenanlage gesteigert und eine zuverlässige Kühlung sichergestellt.
id-US20140116361A1    abstract-Systems for the recovery of heat from hot air exhaust from industrial processes, and the utilization of recovered heat to generate steam at two discrete (high and low) pressures. The systems match steam production with demand. The systems utilize efficient finned tube exchange units made up of modular sections that can be selectively associated with either high or low pressure steam generators. The systems utilize separate steam domes for each of the discrete steam pressures. The steam dome components may be structured apart from the heat exchange components. Each steam dome utilizes its own sensor and control instrumentation to vary the allocation of heat recovered to either or both the high or low pressure steam generator. The two generator subsystems are linked to operate variably according to demand. Monitoring upstream heat and downstream steam requirements allow for automated operation and allocation of recovered heat into the two subsystems.
id-KR20130110770A    abstract-본 발명은 제강 공정에서 발생하는 배가스의 폐열을 이용하여 스팀을 생산하는 스팀 생산 장치 및 그 생산 방법에 관한 것으로서, 물을 저장하는 원료저장부; 상기 원료저장부에서 물을 공급받아 가열하는 예열부; 상기 예열부에서 가열된 물을 공급받아 스팀을 발생시키는 스팀발생부; 상기 스팀발생부에서 발생된 스팀을 저장하는 스팀저장부; 상기 스팀저장부에서 배출되는 스팀과 상기 원료저장부에서 공급되는 물을 혼합하여 상기 예열부에 공급하는 혼합부; 상기 원료저장부, 예열부, 스팀발생부, 스팀저장부 및 혼합부의 사이에 개폐 가능하도록 연결되는 복수의 배관; 및 원료저장부, 예열부, 스팀발생부 및 혼합부의 동작과 상기 배관의 개폐를 제어하는 제어부;를 포함하며, 제강 공정 중 발생하는 폐열을 이용하여 생산된 스팀이 불필요하게 낭비되는 것을 방지할 수 있다.
id-KR101181363B1    abstract-본 발명은 소성로용 스팀발생기에 관한 것으로서, 더욱 더 상세하게는 열공급기를 통해 공급되는 열에 의해 물이 가열되면서 증기로 변환되도록 하는 탱크에 단열이 이루어지도록 하는 것이다. 본 발명은 솔레노이드밸브(S)의 작동상태에 따라 배관을 통해 공급되는 물을 담아두는 탱크(100)와, 상기 탱크(100)의 내부에 저수된 물을 가열하여 가스토출구(110)를 통해 증기 상태로 배출되도록 하는 열공급기(300)와, 상기 열공급기(300)에 의해 가열되는 물에 가스가 폭넓게 확산되도록 하는 가스확산판(410)이 하부에 결합된 상태로 탱크(100)의 내부에 고정되게 장착되는 가스공급파이프(400)와, 상기 가스공급파이프(400)를 통해 탱크(100)의 내부로 유입되는 가스가 가스확산판(410)에 의해 폭넓게 확산되면서 물에 발생된 기포가 물이 가열될 때 발생하는 기포와 함께 1차적으로 제거되면서 탱크(100)의 상부 방향으로 수증기가 이동되도록 하는 기포제거판(500)과, 상기 기포제거판(500)에 의해 기포가 제거됨과 동시에 증기의 입자가 작아진 수증기가 재차 입자가 작아진 상태에서 탱크(100)의 상부 방향으로 수증기가 이동되도록 하는 제1입자화판(600)과, 상기 제1입자화판(600)에 의해 입자가 작아진 수증기를 더욱 입자가 작아지도록 입자화시키면서 가스토출구(110)로 배출시키는 제2입자화판(700)과, 상기 제2입자화판(700)에 의해 입자 크기가 작아진 상태로 배출되는 증기의 온도를 감지하는 스팀온도감지센서(800)와, 탱크(100)에 담기어진 물의 수위를 감지하는 수위감지센서(900)와, 상기 수위감지센서(900)에 의해 수위가 감지되는 물이 담수되는 탱크(100)의 외측부에 기밀이 유지되는 단열실(210)이 형성되도록 설치되는 차단탱크(200)로 구성되는 것에 의해 달성된다.
id-KR20130110840A    abstract-본 발명은 보일러를 가동시키지 않고도 발전용 엔진에서 발생하는 폐기 가스를 이용하여 히팅이 필요한 히팅 장치들을 히팅할 수 있는 폐열 회수 시스템에 관한 것으로, 기존에 대기 중에 버려졌던 발전용 엔진의 폐기 가스를 회수하여 재활용함으로써 선박의 운행에 소요되는 화석 연료의 사용량과 화석 연료 사용에 따른 대기오염물질의 생성을 줄일 수 있는 것을 특징으로 한다.
id-KR101266469B1    abstract-폐열회수보일러 설비에 설치된 설비플레이트의 관통구와 관통구를 통과하는 배관 사이에 형성된 틈새부위를 실링하여 열 수측/팽창에 따른 벨로우즈관의 파손을 방지하여 설비를 안정적으로 운영할 수 있는 배관 실링장치가 소개된다. 이 배관 실링장치는 설비플레이트의 관통구와 배관 사이의 틈새부위를 감싸도록 상부가 상기 설비플레이트에 결합되고 측벽에 주름부가 상하방향으로 형성된 벨로우즈관과, 벨로우즈관에서 측방향으로 수평유로를 형성하는 유로공간부와, 수평유로에 위치되도록 배관의 외주면에서 돌출 형성되고 수평유로의 상,하 내벽에 접촉되는 실링띠가 구비되는 실링플레이트를 포함하여 이루어진다.
id-WO2013136407A1    abstract-太陽熱を用いることにより排気ガスと作動流体(水)・蒸気間のピンチポイントの制約を緩和し、出力向上が可能なコンバインドサイクル発電システムの提供する。　本発明のコンバインドサイクル発電システムは、ガスタービン(１３)と蒸気タービン(３１)と当該両タービン(１３、３１)により駆動される発電機(５)とを具備し、排熱を利用するコンバインドサイクル発電システム(Ｐ１)であって、排熱を回収する排熱回収ボイラ(２)内に設けられ、給水(ｗ０)から蒸気(Ｊ)を生成する蒸気発生器(２２)と、蒸気発生器(２２)と並んで設けられ、給水(ｗ０)から太陽熱を利用して蒸気(Ｊ)を生成する太陽熱蒸気発生器(４２)と、給水(ｗ０)の流量を制御する手段(３５)とを備え、蒸気発生器(２２)および太陽熱蒸気発生器(４２)のうちの前者または両者で、蒸気タービン(３１)に与える亜臨界圧蒸気(Ｊ)を生成する。
id-JP6305681B2    abstract-
id-US8534039B1    abstract-A combined cycle power plant system and methods of operation so as to minimize consumption of cooling water utilizes exhaust from a combustion turbine to generate steam for power generation in a steam turbine topping cycle. The exhaust steam from the steam turbine topping cycle is utilized to vaporize an organic working fluid in an organic working fluid bottoming cycle, where vaporized organic working fluid expanded across a turbine generates additional power. Exhaust gas from the organic working fluid bottoming cycle is condensed utilizing an air-cooled heat exchanger. Heat exchange bundles of the air-cooled heat exchanger are preferably arranged horizontally relative to the ground to maximize efficiency. Turbine inlet cooling is employed at the combustion turbine to recapture energy lost in the system. A thermal energy storage tank may be utilized in conjunction with the turbine inlet cooling to supply chilling water to the system.
id-JP5959721B2    abstract-
id-KR20130111889A    abstract-본 발명은 고효율의 친환경 폐기물 소각 전용 가열로(100)와 폐기물 또는 폐기물 고형 연료를 소각 연소시켜서 발생된 고열의 가스로 증기를 생성하는 폐열회수보일러(200) 및 합성가스 보일러, 상기 폐열회수보일러(200) 및 합성가스 보일러에서 생성된 증기를 통해 발전(發電)과 난방 등의 에너지로 변환하게끔 열병합 발전을 수행하는 열병합발전기, 열매체를 공유하게 하는 열중계 기지로서 열병합발전기의 폐열을 이용 식어져 순환하는 난방수와 열을 교환하는 열교환기가 상호 보완적으로 연계된 다단계 에너지 순환 구조의 에너지 절약형 친환경 폐기물 처리 및 자원화 장치인바, 열적으로 독립된 각 공정 프로세스의 폐열을 상호 유기적으로 주고 받게 하는 에너지의 열 공급 및 열교환 구조로서 폐기물의 친환경적 연소처리와 더불어 폐기물의 연소 정제 처리 과정에서 발생되는 열을 이용하여 발전 및 난방수, 온수의 공급기능을 유기적으로 연결된 하나의 시스템 장치에서 각 공정 프로세스 라인의 유기적 결합에 의한 최적의 회수 라인 구성으로 폐기물의 친환경 처리와 더불어 유효하게 사용되지 못하고 방출되는 미사용 에너지의 재활용, 열교환능력 향상 등의 복합 상승효과로, 지구 온난화와 환경오염을 예방하고 폐기물 연소처리 및 열병합 발전 시스템 및 난방 시스템의 종합적인 에너지 효율을 향상시킬 수 있게 하는 효과가 있다.
id-CN104220564B    abstract-在气化装置中，通过设置具有八边形中空剖面形状的气化炉(101)、具有四边形中空剖面形状的热交换器(102)、以及将气化炉(101)的上部与热交换器(102)的下部连接起来的连接部(103)，能够实现构造的简化以及效率的提高。
id-KR101428160B1    abstract-본 발명은 공장 폐기물을 이용한 에너지 전환 장치에 관한 것으로서, 더욱 상세하게는 자동차 공장 등에서 발생하는 각종 폐기물로부터 스팀 및 전력을 생산할 수 있도록 한 공장 폐기물을 이용한 에너지 전환 시스템에 관한 것이다. 즉, 본 발명은 자동차 제조공장에서 발생하는 폐기물(소각용 폐기물, 폐수 슬러지, 폐페인트 슬러지 등)을 이용하여 에너지로 전환하는 시스템을 안출한 것으로서, 소각용 폐기물 중 에너지로 전환이 가능한 가연성 폐기물을 선별하고, 폐수 슬러지와 폐페인트 슬러지를 함수율 20%이하(초기 함수율 약 80% 이상)로 건조하여 저온열분해 가스화를 통하여 합성가스를 생산하며, 생산된 합성가스를 이용한 가스엔진 구동에 의거 전력 또는 스팀을 생산하여 제조현장에서 매우 유용하게 사용할 수 있도록 한 공장 폐기물을 이용한 에너지 전환 시스템을 제공하고자 한 것이다.
id-CN103452673B    abstract-本发明涉及具有空气流旁路的增压联合循环系统。一种用于使联合循环系统(11)增压的系统和方法包括提供可变空气流的强制通风机(30)。空气流的至少第一部分被引导到压缩机(15)，且空气流的第二部分转移到热回收蒸汽发生器(23)。控制系统(39)控制提供给压缩机(15)和热回收蒸汽发生器(23)的空气流。该系统通过控制从强制通风机(30)到压缩机(15)和热回收蒸汽发生器(23)的空气流而允许联合循环系统(11)在期望运行状态下运行。
id-US20190024990A1    abstract-A heat exchanger for heating a fluid in an incineration plant, comprising at least one heat exchanger component wherein the side in contact with the flue gas has an oxide layer comprising an α-Al2O3 which protects the heat exchanger component against corrosion caused by corrosive compounds entrained or comprised by the flue gas.
id-US20130318970A1    abstract-A method and a configuration recover thermal energy in a thermal treatment of cold-rolled steel strip in an annealing furnace. The steel strip is heated up in a protective gas atmosphere to a temperature above the recrystallization temperature, and is subjected in a first, slow cooling phase and a second, fast cooling phase to a protective gas. The temperature of the protective gas is reduced during the first phase down to an intermediate temperature and in the second phase from the intermediate temperature to a final temperature. A first heat exchanger transfers the thermal energy of the protective gas by an oil circuit and a second heat exchanger to a working medium, and which evaporates and is fed to a steam motor, which converts the thermal energy contained in the working medium into energy.
id-WO2013167932A1    abstract-The invention concerns an internal combustion engine arrangement for a vehicle, comprising: - an internal combustion engine (2), an intake line (3) capable of carrying intake gases towards the engine (2) and an exhaust line (4) capable of collecting exhaust gases from said engine (2); - a waste heat recovery system (5) carrying a working fluid in a loop, in which said working fluid is successively compressed, heated in a heat exchanger (6) by means of at least one engine fluid, and expanded in a first expander (7); - a first compressor (10) located in said intake line (3), characterized in that the first compressor (10) is mechanically connected to the first expander (7) of the waste heat recovery system (5).
id-KR101171288B1    abstract-본 발명은 폐열을 활용한 다습성폐기물 처리시설에 관한 것으로, 쓰레기가 저장되는 저장조와, 상기 저장조에서 쓰레기를 공급받아 쓰레기를 소각하는 소각처리부와, 상기 소각처리부에서 쓰레기의 소각시 발생하는 열을 이용하는 보일러를 구성한 폐기물처리장치; 제1, 2공간부를 형성한 이중케이스를 구성하되, 상기 제1공간부에는 동력전달부에 의해 회전작동하는 이송날을 형성한 회전축이 설치되어 유입구를 통해 제1공간부로 유입된 다습성폐기물을 배출구로 이송시켜 이중케이스의 외부로 배출하며, 제2공간부에는 스팀공급연결관과 스팀배기관이 형성된 건조장치; 상기 폐기물처리장치의 보일러와 건조장치 사이에 구성되어 보일러의 스팀을 건조장치의 제2공간부로 공급하는 스팀공급배관; 폐기물처리장치의 소각처리부와 건조장치의 제1공간부 사이에 연결설치되는 이송배관과, 상기 이송배관에 설치되어 건조장치 내부의 악취와 수분을 소각처리부 내부로 이송시키는 송풍기로 구성된 악취이송부; 물탱크와 쿨링타워가 설치된 순환배관을 구성하되, 상기 순환배관에는 악취이송부의 이송배관을 통해 이송되는 악취의 온도를 낮추는 콘덴서가 설치된 온도저감장치;로 이루어진 것에 특징이 있다. 그리고, 본 발명을 이용하면, 도서지역과 같은 소규모 지역에 설치된 폐기물처리장치에 연계하여 설치가 가능하므로, 적은 비용과 단순한 구성으로 용이한 설치가 가능하고, 기존의 폐기물처리장치에서 발생하는 폐열을 재활용하여 다습성폐기물의 건조를 이룰 수 있어 이물질의 전처리에 따른 시설투자비와 처리비용을 감소시킬 수 있을 뿐만 아니라, 2차 오염이 방지되어 매립장의 수명을 연장시킬 수 있고, 건조장치에 발생되는 악취를 저온으로 변환시킴과 동시에 악취에 포함된 이물질의 제거를 통하여 송풍기 내부의 부품의 손상을 방지는 물론, 악취의 소각을 통해 공기오염을 방지할 수 있으며, 제1, 2, 3이송날에 의해 다습성폐기물을 충분한 시간 동안 건조시켜 배출할 수 있는 장점이 있다.
id-JP2013238332A    abstract-【課題】複数の設定項目により循環流動層ボイラの複数の指標項目を最適化する制御が可能な循環流動層ボイラの運転制御システムを提供する。 【解決手段】運転制御システムは、複数の設定項目の各々の入力値ＳＶ３と、複数の指標項目の各々の実測値と、の比較に基づいて決定される操作量ＭＶでボイラ２の操作を行うボイラ調節計２７と、複数の設定項目から一部を選択すると共に、選択された選択設定項目の入力値ＳＶ１を調整するための調整値ＳＶ２を算出するベイジアンネットワーク推論部３９と、作業者から入力される値である作業者入力値ＳＶ１と、調整値ＳＶ２と、の関数である調整入力値を、選択設定項目の入力値ＳＶ３としてボイラ調節計２７に渡す入力値調整部５１と、を備る。ベイジアンネットワーク推論部３９は、ベイジアンネットワークを用いた演算を行って上記調整値ＳＶ２を算出する。 【選択図】図２
id-US9388976B2    abstract-A combustor including a housing, an injector body, insulation, an air/fuel premix injector, a hot surface igniter, a fuel injector and a burner. The housing forms a main combustion chamber. The injector body is coupled within the housing and the injector body includes an initial combustion chamber. The insulation lines the initial combustion chamber. The air/fuel premix injector is configured and arranged to dispense a flow of air/fuel mixture into the initial combustion chamber. The hot surface igniter is configured and arranged to heat up and ignite the air/fuel mixture in the initial combustion chamber. The fuel injector dispenses a flow of fuel and the burner dispenses a flow of air. The flow of fuel from the fuel injector and the flow of air from the burner are ignited in the main combustion chamber by the ignition of the air/fuel mixture in the initial combustion chamber.
id-WO2014000775A1    abstract-Die vorliegende Erfindung betrifft einen Verdampfer (1) zum Verdampfen einer Flüssigkeit (4), insbesondere für eine Abwärmenutzungsvorrichtung einer Brennkraftmaschine, mit mehreren Kanalplattenanordnung (2), die in einer Stapelrichtung (3) gestapelt sind, wobei jeweils zwischen zwei benachbarten Kanalplattenanordnungen (2) ein Gaspfad (6) ausgebildet ist, durch den ein Gas (7) führbar ist, über das die zum Verdampfen der Flüssigkeit (4) benötigte Wärme zuführbar ist, wobei jede Kanalplattenanordnung (2) einen Flüssigkeitseinlass (8), einen Dampfauslass (9) und einen den Flüssigkeitseinlass (8) mit dem Dampfauslass (9) verbindenden Kanal (11) enthält, der einen mehrfach umgelenkten Verdampfungspfad (12) für die zu verdampfende Flüssigkeit (4) bildet. Eine erhöhte Effizienz ergibt sich, wenn der jeweilige Kanal (11) zumindest in einer Verdampfungszone (14) des Verdampfungspfads (12) einen in der Strömungsrichtung der verdampfenden Flüssigkeit (4) zunehmenden durchströmbaren Querschnitt (18) aufweist.
